"Entry.name" "Gene.names"
"9134" "KR241_HUMAN" "KRTAP24-1 KAP24.1"
"9135" "KR251_HUMAN" "KRTAP25-1 KAP25.1"
"9136" "KR261_HUMAN" "KRTAP26-1 KAP26.1"
"9137" "KR271_HUMAN" "KRTAP27-1 KAP27.1"
"9138" "KR291_HUMAN" "KRTAP29-1 KAP29.2"
"9139" "KR411_HUMAN" "KRTAP4-11 KAP4.14 KRTAP4-14 KRTAP4.11 KRTAP4.14"
"9140" "KR412_HUMAN" "KRTAP4-12 KAP4.12 KRTAP4.12"
"9141" "KR510_HUMAN" "KRTAP5-10 KAP5.10 KRTAP5.10"
"9142" "KR511_HUMAN" "KRTAP5-11 KAP5.11 KRTAP5.11"
"9143" "KRA11_HUMAN" "KRTAP1-1 B2A KAP1.1 KAP1.6 KAP1.7 KRTAP1.1"
"9144" "KRA13_HUMAN" "KRTAP1-3 B2B KAP1.2 KAP1.3 KAP1.8 KAP1.9 KRATP1.9 KRTAP1.8"
"9145" "KRA14_HUMAN" "KRTAP1-4 KAP1.4 KRTAP1.4"
"9146" "KRA15_HUMAN" "KRTAP1-5 KAP1.5 KRTAP1.5"
"9147" "KRA21_HUMAN" "KRTAP2-1 KAP2.1 KRTAP2.1A KRTAP2.1B"
"9148" "KRA22_HUMAN" "KRTAP2-2 KAP2.2 KRTAP2.2"
"9149" "KRA23_HUMAN" "KRTAP2-3 KAP2.3 KRTAP2.3"
"9150" "KRA24_HUMAN" "KRTAP2-4 KAP2.4 KRTAP2.4"
"9151" "KRA31_HUMAN" "KRTAP3-1 KAP3.1 KRTAP3.1"
"9152" "KRA32_HUMAN" "KRTAP3-2 KAP3.2 KRTAP3.2"
"9153" "KRA33_HUMAN" "KRTAP3-3 KAP3.3 KRTAP3.3"
"9154" "KRA41_HUMAN" "KRTAP4-1 KAP4.10 KRTAP4-10 KRTAP4.1 KRTAP4.10"
"9155" "KRA42_HUMAN" "KRTAP4-2 KAP4.2 KRTAP4.2"
"9156" "KRA43_HUMAN" "KRTAP4-3 KAP4.3 KRTAP4.3"
"9157" "KRA44_HUMAN" "KRTAP4-4 KAP4.13 KAP4.4 KRTAP4-13 KRTAP4.13 KRTAP4.4"
"9158" "KRA45_HUMAN" "KRTAP4-5 KAP4.5 KRTAP4.5"
"9159" "KRA46_HUMAN" "KRTAP4-6 KAP4.15 KRTAP4-15 KRTAP4.15 KRTAP4.6"
"9160" "KRA47_HUMAN" "KRTAP4-7 KAP4.7 KRTAP4.7"
"9161" "KRA48_HUMAN" "KRTAP4-8 KAP4.8 KRTAP4.8"
"9162" "KRA49_HUMAN" "KRTAP4-9 KAP4.9 KRTAP4.9"
"9163" "KRA51_HUMAN" "KRTAP5-1 KAP5.1 KRN1L KRTAP5.1"
"9164" "KRA52_HUMAN" "KRTAP5-2 KAP5-8 KAP5.2 KRTAP5-8 KRTAP5.2 KRTAP5.8"
"9165" "KRA53_HUMAN" "KRTAP5-3 KAP5-9 KAP5.3 KRTAP5-9 KRTAP5.3 KRTAP5.9"
"9166" "KRA54_HUMAN" "KRTAP5-4 KAP5.4 KRTAP5.4"
"9167" "KRA55_HUMAN" "KRTAP5-5 KAP5-11 KAP5.5 KRTAP5-11 KRTAP5.11 KRTAP5.5"
"9168" "KRA56_HUMAN" "KRTAP5-6 KAP5.6 KRTAP5.6"
"9169" "KRA57_HUMAN" "KRTAP5-7 KAP5-7 KAP5.3 KRTAP5.3 KRTAP5.7"
"9170" "KRA58_HUMAN" "KRTAP5-8 KAP5.8 KRTAP5.8 UHSKB"
"9171" "KRA59_HUMAN" "KRTAP5-9 KAP5.9 KRN1 KRTAP5.9 UHSK1"
"9172" "KRA61_HUMAN" "KRTAP6-1 C21orf103 KAP6.1"
"9173" "KRA62_HUMAN" "KRTAP6-2 KAP6.2"
"9174" "KRA63_HUMAN" "KRTAP6-3 KAP6.3"
"9175" "KRA71_HUMAN" "KRTAP7-1 KAP7.1 KRTAP7.1"
"9176" "KRA81_HUMAN" "KRTAP8-1 KAP8.1 KRTAP8.1"
"9177" "KRA91_HUMAN" "KRTAP9-1 KAP9.1 KRTAP9.1"
"9178" "KRA92_HUMAN" "KRTAP9-2 KAP9.2 KRTAP9.2"
"9179" "KRA93_HUMAN" "KRTAP9-3 KAP9.3 KRTAP9.3"
"9180" "KRA94_HUMAN" "KRTAP9-4 KAP9.4 KRTAP9.4"
"9181" "KRA96_HUMAN" "KRTAP9-6 KAP9.6 KRTAP9.6"
"9182" "KRA97_HUMAN" "KRTAP9-7 KAP9.7 KRTAP9.7"
"9183" "KRA98_HUMAN" "KRTAP9-8 KAP9.8 KRTAP9.8"
"9184" "KRA99_HUMAN" "KRTAP9-9 KAP9.5 KAP9.9 KRTAP9-5 KRTAP9.5 KRTAP9.9"
"9185" "KRBA1_HUMAN" "KRBA1 KIAA1862"
"9186" "KRBA2_HUMAN" "KRBA2"
"9187" "KRBX1_HUMAN" "KRBOX1"
"9188" "KRBX4_HUMAN" "KRBOX4 ZNF673"
"9189" "KRCC1_HUMAN" "KRCC1 CHBP2 BM-003 BM-044"
"9190" "KREM1_HUMAN" "KREMEN1 KREMEN KRM1"
"9191" "KREM2_HUMAN" "KREMEN2 KRM2"
"9192" "KRI1_HUMAN" "KRI1"
"9193" "KRIP1_HUMAN" "KLKP1 KLK31P"
"9194" "KRIT1_HUMAN" "KRIT1 CCM1"
"9195" "KRR1_HUMAN" "KRR1 HRB2"
"9196" "KRT34_HUMAN" "KRT34 HHA4 HKA4 KRTHA4"
"9197" "KRT35_HUMAN" "KRT35 HHA5 HKA5 KRTHA5"
"9198" "KRT36_HUMAN" "KRT36 HHA6 HKA6 KRTHA6"
"9199" "KRT37_HUMAN" "KRT37 HHA7 HKA7 KRTHA7"
"9200" "KRT38_HUMAN" "KRT38 HHA8 HKA8 KRTHA8"
"9201" "KRT81_HUMAN" "KRT81 KRTHB1 MLN137"
"9202" "KRT82_HUMAN" "KRT82 KRTHB2"
"9203" "KRT83_HUMAN" "KRT83 KRTHB3"
"9204" "KRT84_HUMAN" "KRT84 KRTHB4"
"9205" "KRT85_HUMAN" "KRT85 KRTHB5"
"9206" "KRT86_HUMAN" "KRT86 KRTHB6"
"9207" "KS6A1_HUMAN" "RPS6KA1 MAPKAPK1A RSK1"
"9208" "KS6A2_HUMAN" "RPS6KA2 MAPKAPK1C RSK3"
"9209" "KS6A3_HUMAN" "RPS6KA3 ISPK1 MAPKAPK1B RSK2"
"9210" "KS6A4_HUMAN" "RPS6KA4 MSK2"
"9211" "KS6A5_HUMAN" "RPS6KA5 MSK1"
"9212" "KS6A6_HUMAN" "RPS6KA6 RSK4"
"9213" "KS6B1_HUMAN" "RPS6KB1 STK14A"
"9214" "KS6B2_HUMAN" "RPS6KB2 STK14B"
"9215" "KS6C1_HUMAN" "RPS6KC1 RPK118"
"9216" "KSR1_HUMAN" "KSR1 KSR"
"9217" "KSR2_HUMAN" "KSR2"
"9218" "KSYK_HUMAN" "SYK"
"9219" "KT222_HUMAN" "KRT222 KA21 KRT222P"
"9220" "KT33A_HUMAN" "KRT33A HHA3-I HKA3A KRTHA3A"
"9221" "KT33B_HUMAN" "KRT33B HHA3-II HKA3B KRTHA3B"
"9222" "KT3K_HUMAN" "FN3KRP"
"9223" "KTAP2_HUMAN" "KRTCAP2 KCP2"
"9224" "KTAS1_HUMAN" "KTN1-AS1 C14orf33"
"9225" "KTBL1_HUMAN" "KATNBL1 C15orf29"
"9226" "KTDAP_HUMAN" "KRTDAP KDAP UNQ467/PRO826"
"9227" "KTHY_HUMAN" "DTYMK CDC8 TMPK TYMK"
"9228" "KTI12_HUMAN" "KTI12 SBBI81"
"9229" "KTN1_HUMAN" "KTN1 CG1 KIAA0004"
"9230" "KTNA1_HUMAN" "KATNA1"
"9231" "KTNB1_HUMAN" "KATNB1"
"9232" "KTU_HUMAN" "DNAAF2 C14orf104 KTU"
"9233" "KV101_HUMAN" ""
"9234" "KV102_HUMAN" ""
"9235" "KV103_HUMAN" ""
"9236" "KV104_HUMAN" ""
"9237" "KV105_HUMAN" ""
"9238" "KV106_HUMAN" ""
"9239" "KV107_HUMAN" ""
"9240" "KV108_HUMAN" ""
"9241" "KV109_HUMAN" ""
"9242" "KV110_HUMAN" "IGKV1-5"
"9243" "KV111_HUMAN" ""
"9244" "KV112_HUMAN" ""
"9245" "KV113_HUMAN" ""
"9246" "KV114_HUMAN" ""
"9247" "KV115_HUMAN" ""
"9248" "KV116_HUMAN" ""
"9249" "KV117_HUMAN" ""
"9250" "KV118_HUMAN" ""
"9251" "KV119_HUMAN" ""
"9252" "KV120_HUMAN" ""
"9253" "KV121_HUMAN" ""
"9254" "KV122_HUMAN" ""
"9255" "KV123_HUMAN" ""
"9256" "KV124_HUMAN" ""
"9257" "KV125_HUMAN" ""
"9258" "KV201_HUMAN" ""
"9259" "KV202_HUMAN" ""
"9260" "KV203_HUMAN" ""
"9261" "KV204_HUMAN" ""
"9262" "KV205_HUMAN" ""
"9263" "KV206_HUMAN" ""
"9264" "KV301_HUMAN" ""
"9265" "KV302_HUMAN" ""
"9266" "KV303_HUMAN" ""
"9267" "KV304_HUMAN" ""
"9268" "KV305_HUMAN" ""
"9269" "KV306_HUMAN" ""
"9270" "KV307_HUMAN" ""
"9271" "KV308_HUMAN" ""
"9272" "KV309_HUMAN" ""
"9273" "KV310_HUMAN" ""
"9274" "KV311_HUMAN" ""
"9275" "KV312_HUMAN" ""
"9276" "KV313_HUMAN" ""
"9277" "KV401_HUMAN" "IGKV4-1"
"9278" "KV402_HUMAN" ""
"9279" "KV403_HUMAN" ""
"9280" "KV404_HUMAN" ""
"9281" "KV405_HUMAN" ""
"9282" "KV501_HUMAN" ""
"9283" "KXDL1_HUMAN" "KXD1 C19orf50"
"9284" "KYNU_HUMAN" "KYNU"
"9285" "KY_HUMAN" "KY"
"9286" "L10K_HUMAN" "C19orf53 HSPC023"
"9287" "L12R1_HUMAN" "LOH12CR1"
"9288" "L1CAM_HUMAN" "L1CAM CAML1 MIC5"
"9289" "L2GL1_HUMAN" "LLGL1 DLG4 HUGL HUGL1"
"9290" "L2GL2_HUMAN" "LLGL2"
"9291" "L2HDH_HUMAN" "L2HGDH C14orf160"
"9292" "L37A1_HUMAN" "LRRC37A LRRC37A1"
"9293" "L37A2_HUMAN" "LRRC37A2"
"9294" "L37A3_HUMAN" "LRRC37A3 KIAA0563"
"9295" "L37A5_HUMAN" "LRRC37A5P C9orf29"
"9296" "L3R2A_HUMAN" "LINC00312 LOH3CR2A NCRNA00312 NAG7"
"9297" "LAAT1_HUMAN" "PQLC2"
"9298" "LAC1_HUMAN" "IGLC1"
"9299" "LAC2_HUMAN" "IGLC2"
"9300" "LAC3_HUMAN" "IGLC3"
"9301" "LAC6_HUMAN" "IGLC6"
"9302" "LAC7_HUMAN" "IGLC7"
"9303" "LACB2_HUMAN" "LACTB2 CGI-83"
"9304" "LACC1_HUMAN" "LACC1 C13orf31"
"9305" "LACE1_HUMAN" "LACE1 AFG1"
"9306" "LACRT_HUMAN" "LACRT"
"9307" "LACTB_HUMAN" "LACTB MRPL56 UNQ843/PRO1781"
"9308" "LAD1_HUMAN" "LAD1 LAD"
"9309" "LAG3_HUMAN" "LAG3 FDC"
"9310" "LAGE3_HUMAN" "LAGE3 DXS9879E ESO3 ITBA2"
"9311" "LAIR1_HUMAN" "LAIR1 CD305"
"9312" "LAIR2_HUMAN" "LAIR2 CD306"
"9313" "LALBA_HUMAN" "LALBA LYZL7"
"9314" "LAMA1_HUMAN" "LAMA1 LAMA"
"9315" "LAMA2_HUMAN" "LAMA2 LAMM"
"9316" "LAMA3_HUMAN" "LAMA3 LAMNA"
"9317" "LAMA4_HUMAN" "LAMA4"
"9318" "LAMA5_HUMAN" "LAMA5 KIAA0533 KIAA1907"
"9319" "LAMB1_HUMAN" "LAMB1"
"9320" "LAMB2_HUMAN" "LAMB2 LAMS"
"9321" "LAMB3_HUMAN" "LAMB3 LAMNB1"
"9322" "LAMB4_HUMAN" "LAMB4"
"9323" "LAMC1_HUMAN" "LAMC1 LAMB2"
"9324" "LAMC2_HUMAN" "LAMC2 LAMB2T LAMNB2"
"9325" "LAMC3_HUMAN" "LAMC3"
"9326" "LAMP1_HUMAN" "LAMP1"
"9327" "LAMP2_HUMAN" "LAMP2"
"9328" "LAMP3_HUMAN" "LAMP3 DCLAMP TSC403"
"9329" "LAMP5_HUMAN" "LAMP5 C20orf103"
"9330" "LANC1_HUMAN" "LANCL1 GPR69A"
"9331" "LANC2_HUMAN" "LANCL2 GPR69B TASP"
"9332" "LANC3_HUMAN" "LANCL3"
"9333" "LAP2A_HUMAN" "TMPO LAP2"
"9334" "LAP2B_HUMAN" "TMPO LAP2"
"9335" "LAP2_HUMAN" "ERBB2IP ERBIN KIAA1225 LAP2"
"9336" "LAP4A_HUMAN" "LAPTM4A KIAA0108 LAPTM4 MBNT MTRP UNQ1846/PRO3574"
"9337" "LAP4B_HUMAN" "LAPTM4B PSEC0001"
"9338" "LAPM5_HUMAN" "LAPTM5 KIAA0085"
"9339" "LAR1B_HUMAN" "LARP1B LARP2"
"9340" "LAR4B_HUMAN" "LARP4B KIAA0217 LARP5"
"9341" "LARG2_HUMAN" "GYLTL1B LARGE2 PP5656"
"9342" "LARGE_HUMAN" "LARGE KIAA0609 LARGE1"
"9343" "LARP1_HUMAN" "LARP1 KIAA0731 LARP"
"9344" "LARP4_HUMAN" "LARP4 PP13296"
"9345" "LARP6_HUMAN" "LARP6"
"9346" "LARP7_HUMAN" "LARP7 HDCMA18P"
"9347" "LAS1L_HUMAN" "LAS1L MSTP060"
"9348" "LAS2_HUMAN" "LAS2 C18orf54"
"9349" "LASP1_HUMAN" "LASP1 MLN50"
"9350" "LAT1L_HUMAN" "SLC7A5P2 IMAA MMAA"
"9351" "LAT1N_HUMAN" "SLC7A5P1 MLAS"
"9352" "LAT1_HUMAN" "SLC7A5 CD98LC LAT1 MPE16"
"9353" "LAT2_HUMAN" "SLC7A8 LAT2"
"9354" "LAT3_HUMAN" "SLC43A1 LAT3 PB39 POV1"
"9355" "LAT4_HUMAN" "SLC43A2 LAT4 PP7664"
"9356" "LATH_HUMAN" "LATH BASE"
"9357" "LATS1_HUMAN" "LATS1 WARTS"
"9358" "LATS2_HUMAN" "LATS2 KPM"
"9359" "LAT_HUMAN" "LAT"
"9360" "LAX1_HUMAN" "LAX1 LAX"
"9361" "LAYN_HUMAN" "LAYN UNQ208/PRO234"
"9362" "LA_HUMAN" "SSB"
"9363" "LBH_HUMAN" "LBH"
"9364" "LBN_HUMAN" "EVC2 LBN"
"9365" "LBP_HUMAN" "LBP"
"9366" "LBR_HUMAN" "LBR"
"9367" "LBX1_HUMAN" "LBX1 LBX1H"
"9368" "LBX2_HUMAN" "LBX2 LP3727"
"9369" "LC1L1_HUMAN" "LCN1P1 LCN1L1"
"9370" "LC7L2_HUMAN" "LUC7L2 CGI-59 CGI-74"
"9371" "LC7L3_HUMAN" "LUC7L3 CREAP1 CROP O48"
"9372" "LCA10_HUMAN" "LCA10"
"9373" "LCA5L_HUMAN" "LCA5L C21orf13"
"9374" "LCA5_HUMAN" "LCA5 C6orf152"
"9375" "LCAP_HUMAN" "LNPEP OTASE"
"9376" "LCAT_HUMAN" "LCAT"
"9377" "LCE1A_HUMAN" "LCE1A LEP1"
"9378" "LCE1B_HUMAN" "LCE1B LEP2 SPRL2A"
"9379" "LCE1C_HUMAN" "LCE1C LEP3"
"9380" "LCE1D_HUMAN" "LCE1D LEP4"
"9381" "LCE1E_HUMAN" "LCE1E LEP5"
"9382" "LCE1F_HUMAN" "LCE1F LEP6"
"9383" "LCE2A_HUMAN" "LCE2A LEP9"
"9384" "LCE2B_HUMAN" "LCE2B LEP10 SPRL1B XP5"
"9385" "LCE2C_HUMAN" "LCE2C LEP11"
"9386" "LCE2D_HUMAN" "LCE2D LEP12 SPRL1A"
"9387" "LCE3A_HUMAN" "LCE3A LEP13"
"9388" "LCE3B_HUMAN" "LCE3B LEP14"
"9389" "LCE3C_HUMAN" "LCE3C LEP15 SPRL3A"
"9390" "LCE3D_HUMAN" "LCE3D LEP16 SPRL6A SPRL6B"
"9391" "LCE3E_HUMAN" "LCE3E LEP17"
"9392" "LCE4A_HUMAN" "LCE4A LEP8 SPRL4A"
"9393" "LCE5A_HUMAN" "LCE5A LEP18 SPRL5A"
"9394" "LCE6A_HUMAN" "LCE6A C1orf44"
"9395" "LCHN_HUMAN" "LCHN KIAA1147"
"9396" "LCK_HUMAN" "LCK"
"9397" "LCLT1_HUMAN" "LCLAT1 AGPAT8 ALCAT1 LYCAT UNQ1849/PRO3579"
"9398" "LCMT1_HUMAN" "LCMT1 LCMT CGI-68"
"9399" "LCMT2_HUMAN" "LCMT2 KIAA0547 TYW4"
"9400" "LCN10_HUMAN" "LCN10"
"9401" "LCN12_HUMAN" "LCN12"
"9402" "LCN15_HUMAN" "LCN15 UNQ2541/PRO6093"
"9403" "LCN1_HUMAN" "LCN1 VEGP"
"9404" "LCN6_HUMAN" "LCN6 LCN5 UNQ643/PRO1273"
"9405" "LCN8_HUMAN" "LCN8 LCN5"
"9406" "LCN9_HUMAN" "LCN9"
"9407" "LCNL1_HUMAN" "LCNL1"
"9408" "LCORL_HUMAN" "LCORL"
"9409" "LCOR_HUMAN" "LCOR KIAA1795 MLR2"
"9410" "LCP2_HUMAN" "LCP2"
"9411" "LCTL_HUMAN" "LCTL KLPH UNQ3022/PRO9820"
"9412" "LDB1_HUMAN" "LDB1 CLIM2"
"9413" "LDB2_HUMAN" "LDB2 CLIM1"
"9414" "LDB3_HUMAN" "LDB3 KIAA0613 ZASP"
"9415" "LDH6A_HUMAN" "LDHAL6A LDHL2"
"9416" "LDH6B_HUMAN" "LDHAL6B LDHAL6 LDHL"
"9417" "LDHA_HUMAN" "LDHA PIG19"
"9418" "LDHB_HUMAN" "LDHB"
"9419" "LDHC_HUMAN" "LDHC LDH3 LDHX"
"9420" "LDHD_HUMAN" "LDHD"
"9421" "LDLR_HUMAN" "LDLR"
"9422" "LDOC1_HUMAN" "LDOC1 BCUR1"
"9423" "LDOCL_HUMAN" "LDOC1L MAR6 MART6"
"9424" "LEAP2_HUMAN" "LEAP2"
"9425" "LECT1_HUMAN" "LECT1 CHMI"
"9426" "LECT2_HUMAN" "LECT2"
"9427" "LEF1_HUMAN" "LEF1"
"9428" "LEG12_HUMAN" "LGALS12 GRIP1"
"9429" "LEG16_HUMAN" "LGALS16"
"9430" "LEG1_HUMAN" "LGALS1"
"9431" "LEG2_HUMAN" "LGALS2"
"9432" "LEG3_HUMAN" "LGALS3 MAC2"
"9433" "LEG4_HUMAN" "LGALS4"
"9434" "LEG7_HUMAN" "LGALS7 PIG1; LGALS7B"
"9435" "LEG8_HUMAN" "LGALS8"
"9436" "LEG9B_HUMAN" "LGALS9B"
"9437" "LEG9C_HUMAN" "LGALS9C"
"9438" "LEG9_HUMAN" "LGALS9"
"9439" "LEGL_HUMAN" "LGALSL GRP HSPC159"
"9440" "LEKR1_HUMAN" "LEKR1"
"9441" "LELP1_HUMAN" "LELP1"
"9442" "LEMD1_HUMAN" "LEMD1"
"9443" "LEMD2_HUMAN" "LEMD2"
"9444" "LENEP_HUMAN" "LENEP LEP503"
"9445" "LENG1_HUMAN" "LENG1"
"9446" "LENG8_HUMAN" "LENG8 KIAA1932"
"9447" "LENG9_HUMAN" "LENG9"
"9448" "LEO1_HUMAN" "LEO1 RDL"
"9449" "LEPR_HUMAN" "LEPR DB OBR"
"9450" "LEP_HUMAN" "LEP OB OBS"
"9451" "LERL1_HUMAN" "LEPROTL1 My047 UNQ577/PRO1139"
"9452" "LETM1_HUMAN" "LETM1"
"9453" "LETM2_HUMAN" "LETM2"
"9454" "LEU1_HUMAN" "DLEU1 LEU1 XTP6"
"9455" "LEU7_HUMAN" "DLEU7 LEU7"
"9456" "LEUK_HUMAN" "SPN CD43"
"9457" "LEUTX_HUMAN" "LEUTX"
"9458" "LFA3_HUMAN" "CD58 LFA3"
"9459" "LFG1_HUMAN" "GRINA LFG1 NMDARA1 TMBIM3"
"9460" "LFG2_HUMAN" "FAIM2 KIAA0950 LFG LFG2 NMP35 TMBIM2"
"9461" "LFG3_HUMAN" "TMBIM1 LFG3 RECS1 PP1201 PSEC0158"
"9462" "LFG4_HUMAN" "TMBIM4 GAAP LFG4 CGI-119"
"9463" "LFNG_HUMAN" "LFNG"
"9464" "LFTY1_HUMAN" "LEFTY1 LEFTB LEFTYB UNQ278/PRO317"
"9465" "LFTY2_HUMAN" "LEFTY2 EBAF LEFTA LEFTYA TGFB4 PSEC0024"
"9466" "LG3BP_HUMAN" "LGALS3BP M2BP"
"9467" "LGAT1_HUMAN" "LPGAT1 FAM34A KIAA0205"
"9468" "LGI1_HUMAN" "LGI1 EPT UNQ775/PRO1569"
"9469" "LGI2_HUMAN" "LGI2 KIAA1916 LGIL2"
"9470" "LGI3_HUMAN" "LGI3 LGIL4 UNQ8190/PRO23199"
"9471" "LGI4_HUMAN" "LGI4 LGIL3 UNQ6515/PRO21485"
"9472" "LGMN_HUMAN" "LGMN PRSC1"
"9473" "LGR4_HUMAN" "LGR4 GPR48"
"9474" "LGR5_HUMAN" "LGR5 GPR49 GPR67"
"9475" "LGR6_HUMAN" "LGR6 UNQ6427/PRO21331 VTS20631"
"9476" "LGSN_HUMAN" "LGSN GLULD1 LGS"
"9477" "LGUL_HUMAN" "GLO1"
"9478" "LHFP_HUMAN" "LHFP"
"9479" "LHPL1_HUMAN" "LHFPL1 UNQ5824/PRO19643"
"9480" "LHPL2_HUMAN" "LHFPL2 KIAA0206"
"9481" "LHPL3_HUMAN" "LHFPL3 LHFPL4"
"9482" "LHPL4_HUMAN" "LHFPL4"
"9483" "LHPP_HUMAN" "LHPP"
"9484" "LHX1_HUMAN" "LHX1 LIM-1 LIM1"
"9485" "LHX2_HUMAN" "LHX2 LH2"
"9486" "LHX3_HUMAN" "LHX3"
"9487" "LHX4_HUMAN" "LHX4"
"9488" "LHX5_HUMAN" "LHX5"
"9489" "LHX6_HUMAN" "LHX6 LHX6.1"
"9490" "LHX8_HUMAN" "LHX8"
"9491" "LHX9_HUMAN" "LHX9"
"9492" "LIAS_HUMAN" "LIAS LAS HUSSY-01"
"9493" "LICH_HUMAN" "LIPA"
"9494" "LIFR_HUMAN" "LIFR"
"9495" "LIF_HUMAN" "LIF HILDA"
"9496" "LIGO1_HUMAN" "LINGO1 LERN1 LRRN6A UNQ201/PRO227"
"9497" "LIGO2_HUMAN" "LINGO2 LERN3 LRRN6C UNQ9234/PRO31993"
"9498" "LIGO3_HUMAN" "LINGO3 LERN2 LRRN6B"
"9499" "LIGO4_HUMAN" "LINGO4 LRRN6D UNQ9248/PRO34002"
"9500" "LIM3L_HUMAN" "LIMS3L"
"9501" "LIMA1_HUMAN" "LIMA1 EPLIN SREBP3 PP624"
"9502" "LIMC1_HUMAN" "LIMCH1 KIAA1102"
"9503" "LIMD1_HUMAN" "LIMD1"
"9504" "LIMD2_HUMAN" "LIMD2 SB143"
"9505" "LIME1_HUMAN" "LIME1 LIME LP8067"
"9506" "LIMK1_HUMAN" "LIMK1 LIMK"
"9507" "LIMK2_HUMAN" "LIMK2"
"9508" "LIMS1_HUMAN" "LIMS1 PINCH PINCH1"
"9509" "LIMS2_HUMAN" "LIMS2 PINCH2"
"9510" "LIMS3_HUMAN" "LIMS3 PINCH3"
"9511" "LIN37_HUMAN" "LIN37 MSTP064"
"9512" "LIN41_HUMAN" "TRIM71 LIN41"
"9513" "LIN52_HUMAN" "LIN52 C14orf46"
"9514" "LIN54_HUMAN" "LIN54 CXCDC1 KIAA2037"
"9515" "LIN7A_HUMAN" "LIN7A MALS1 VELI1"
"9516" "LIN7B_HUMAN" "LIN7B MALS2 VELI2 UNQ3116/PRO10200"
"9517" "LIN7C_HUMAN" "LIN7C MALS3 VELI3"
"9518" "LIN9_HUMAN" "LIN9 BARA TGS"
"9519" "LINES_HUMAN" "LINS LINS1 WINS1"
"9520" "LIPA1_HUMAN" "PPFIA1 LIP1"
"9521" "LIPA2_HUMAN" "PPFIA2"
"9522" "LIPA3_HUMAN" "PPFIA3 KIAA0654"
"9523" "LIPA4_HUMAN" "PPFIA4 KIAA0897"
"9524" "LIPB1_HUMAN" "PPFIBP1 KIAA1230"
"9525" "LIPB2_HUMAN" "PPFIBP2"
"9526" "LIPC_HUMAN" "LIPC HTGL"
"9527" "LIPE_HUMAN" "LIPG UNQ387/PRO719"
"9528" "LIPG_HUMAN" "LIPF"
"9529" "LIPH_HUMAN" "LIPH LPDLR MPAPLA1 PLA1B"
"9530" "LIPI_HUMAN" "LIPI LPDL PRED5"
"9531" "LIPJ_HUMAN" "LIPJ LIPL1"
"9532" "LIPK_HUMAN" "LIPK LIPL2"
"9533" "LIPL_HUMAN" "LPL LIPD"
"9534" "LIPM_HUMAN" "LIPM LIPL3"
"9535" "LIPN_HUMAN" "LIPN LIPL4"
"9536" "LIPP_HUMAN" "PNLIP"
"9537" "LIPR1_HUMAN" "PNLIPRP1 PLRP1"
"9538" "LIPR2_HUMAN" "PNLIPRP2 PLRP2"
"9539" "LIPR3_HUMAN" "PNLIPRP3"
"9540" "LIPS_HUMAN" "LIPE"
"9541" "LIPT2_HUMAN" "LIPT2"
"9542" "LIPT_HUMAN" "LIPT1"
"9543" "LIRA1_HUMAN" "LILRA1 LIR6"
"9544" "LIRA2_HUMAN" "LILRA2 ILT1 LIR7"
"9545" "LIRA3_HUMAN" "LILRA3 ILT6 LIR4"
"9546" "LIRA4_HUMAN" "LILRA4 ILT7"
"9547" "LIRA5_HUMAN" "LILRA5 ILT11 LILRB7 LIR9"
"9548" "LIRA6_HUMAN" "LILRA6 ILT8"
"9549" "LIRB1_HUMAN" "LILRB1 ILT2 LIR1 MIR7"
"9550" "LIRB2_HUMAN" "LILRB2 ILT4 LIR2 MIR10"
"9551" "LIRB3_HUMAN" "LILRB3 ILT5 LIR3"
"9552" "LIRB4_HUMAN" "LILRB4 ILT3 LIR5"
"9553" "LIRB5_HUMAN" "LILRB5 LIR8"
"9554" "LIS1_HUMAN" "PAFAH1B1 LIS1 MDCR MDS PAFAHA"
"9555" "LITAF_HUMAN" "LITAF PIG7 SIMPLE"
"9556" "LITD1_HUMAN" "L1TD1 ECAT11"
"9557" "LIX1L_HUMAN" "LIX1L"
"9558" "LIX1_HUMAN" "LIX1 C5orf11"
"9559" "LKHA4_HUMAN" "LTA4H LTA4"
"9560" "LLPH_HUMAN" "LLPH C12orf31"
"9561" "LLR1_HUMAN" "LRR1 PPIL5"
"9562" "LMA1L_HUMAN" "LMAN1L ERGL UNQ2784/PRO7174"
"9563" "LMA2L_HUMAN" "LMAN2L VIPL PSEC0028 UNQ368/PRO704"
"9564" "LMAN1_HUMAN" "LMAN1 ERGIC53 F5F8D"
"9565" "LMAN2_HUMAN" "LMAN2 C5orf8"
"9566" "LMBD1_HUMAN" "LMBRD1 C6orf209 NESI BM-021 CD001 MSTP044"
"9567" "LMBD2_HUMAN" "LMBRD2"
"9568" "LMBL1_HUMAN" "L3MBTL1 KIAA0681 L3MBT L3MBTL"
"9569" "LMBL2_HUMAN" "L3MBTL2"
"9570" "LMBL3_HUMAN" "L3MBTL3 KIAA1798 MBT1"
"9571" "LMBL4_HUMAN" "L3MBTL4"
"9572" "LMBR1_HUMAN" "LMBR1 C7orf2 DIF14"
"9573" "LMBRL_HUMAN" "LMBR1L KIAA1174 LIMR UNQ458/PRO783"
"9574" "LMCD1_HUMAN" "LMCD1"
"9575" "LMF1_HUMAN" "LMF1 C16orf26 TMEM112 HMFN1876 JFP11"
"9576" "LMF2_HUMAN" "LMF2 TMEM112B TMEM153"
